Models of pre main sequence, Bernasconi & Maeder 1996 (0.020)

   7  51
 
    9.00

 7 0.3808914E+05   5.0000 2.275 3.678 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 8 0.6115309E+05   5.0000 2.182 3.687 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 9 0.8461946E+05   5.0000 2.124 3.695 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
10 0.1079319E+06   5.0000 2.089 3.700 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
11 0.1313715E+06   5.0000 2.079 3.705 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
12 0.1549133E+06   5.0000 2.090 3.712 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
13 0.1782220E+06   5.0000 2.118 3.719 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
14 0.2018455E+06   5.0000 2.150 3.727 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
15 0.2254628E+06   5.0000 2.171 3.737 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
16 0.2486711E+06   5.0000 2.192 3.747 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
17 0.2736286E+06   5.0000 2.219 3.758 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
18 0.2981172E+06   5.0000 2.253 3.774 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
19 0.3234677E+06   5.0000 2.297 3.798 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
20 0.3488181E+06   5.0000 2.349 3.825 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
21 0.3729011E+06   5.0000 2.406 3.854 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
22 0.3995191E+06   5.0000 2.476 3.888 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
23 0.4261370E+06   5.0000 2.552 3.925 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
24 0.4508538E+06   5.0000 2.628 3.962 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
25 0.4752536E+06   5.0000 2.703 4.001 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
26 0.4996534E+06   5.0000 2.776 4.042 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
27 0.5231026E+06   5.0000 2.841 4.082 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
28 0.5484531E+06   5.0000 2.902 4.126 0.680000 0.300000 0.000052 0.003467 0.000063 0.001030 0.010020 0.000007 0.000023 0.001693
29 0.5738035E+06   5.0000 2.950 4.169 0.680000 0.300000 0.000036 0.003362 0.000166 0.001045 0.010020 0.000007 0.000022 0.001693
30 0.5991540E+06   5.0000 2.970 4.205 0.679900 0.300000 0.000015 0.002749 0.000523 0.001377 0.010020 0.000007 0.000021 0.001693
31 0.6245045E+06   5.0000 2.919 4.219 0.679800 0.300000 0.000014 0.002332 0.000545 0.001841 0.010020 0.000007 0.000020 0.001693
32 0.6508056E+06   5.0000 2.809 4.210 0.679700 0.300000 0.000009 0.001686 0.000531 0.002612 0.010020 0.000008 0.000017 0.001693
